kind	head	detail	form	witness
identity	padicValNat		padicValNat x0 x1 = m 	{q : ℕ} [hp : Fact p.Prime] [hq : Fact q.Prime] (n m : ℕ) (neq : q ≠ p) : padicValNat q (p ^ n * q ^ m) = m
identity	padicValNat		padicValNat x0 x1 = multiplicity x0 x1	[hp : Fact p.Prime] {n : ℕ} (hn : n ≠ 0) : padicValNat p n = multiplicity p n
identity	padicValNat		padicValNat x0 x1 = n 	{q : ℕ} [hp : Fact p.Prime] [hq : Fact q.Prime] (n m : ℕ) (neq : p ≠ q) : padicValNat p (p ^ n * q ^ m) = n
identity	padicValNat		padicValNat x0 x1 = n 	(n : ℕ) : padicValNat p (p ^ n) = n
identity	padicValNat		padicValNat x0 x1 = padicValNat x0 x2	{m : ℕ} (cpm : Coprime p m) {b : ℕ} (dvd : m ∣ b) : padicValNat p (b / m) = padicValNat p b
identity	padicValRat		padicValRat x0 x0 = 1 	(hp : 1 < p) : padicValRat p p = 1
identity	padicValRat		padicValRat x0 x1 = 0 	: padicValRat p 0 = 0
identity	padicValRat		padicValRat x0 x1 = 0 	: padicValRat p 1 = 0
identity	padicValRat		padicValRat x0 x1 = min x2 x3	{q r : ℚ} (hqr : q + r ≠ 0) (hq : q ≠ 0) (hr : r ≠ 0) (hval : padicValRat p q ≠ padicValRat p r) : padicValRat p (q + r) = min (padicValRat p q) (padicValRat p r)
identity	padicValRat		padicValRat x0 x1 = multiplicity x2 x3	{z : ℤ} (hp : p ≠ 1) (hz : z ≠ 0) : padicValRat p (z : ℚ) = multiplicity (p : ℤ) z
identity	padicValRat		padicValRat x0 x1 = padicValInt x0 x1	{z : ℤ} : padicValRat p z = padicValInt p z
identity	padicValRat		padicValRat x0 x1 = padicValNat x0 x1	{n : ℕ} : padicValRat p n = padicValNat p n
identity	padicValRat		padicValRat x0 x1 = padicValRat x0 x2	(q : ℚ) : padicValRat p (-q) = padicValRat p q
identity	padicValRat		padicValRat x0 x1 = padicValRat x0 x2	{q r : ℚ} (hqr : q + r ≠ 0) (hq : q ≠ 0) (hr : r ≠ 0) (hval : padicValRat p q < padicValRat p r) : padicValRat p (q + r) = padicValRat p q
identity	pdiv		pdiv x0 x1 = f 	[DivisionSemiring R] (f : ArithmeticFunction R) : pdiv f zeta = f
identity	place		place x0 = place x1	(φ : K →+* ℂ) : place (conjugate φ) = place φ
identity	pmul		pmul x0 x1 = pmul x2 x3	[SemigroupWithZero R] (f₁ f₂ f₃ : ArithmeticFunction R) : pmul (pmul f₁ f₂) f₃ = pmul f₁ (pmul f₂ f₃)
identity	pow		pow x0 = id 	: pow 1 = id
identity	pow		pow x0 = ζ 	: pow 0 = ζ
identity	preNormEDS		preNormEDS x0 x1 x2 x3 = 0 	: preNormEDS b c d 0 = 0
identity	preNormEDS		preNormEDS x0 x1 x2 x3 = 1 	: preNormEDS b c d 1 = 1
identity	preNormEDS		preNormEDS x0 x1 x2 x3 = 1 	: preNormEDS b c d 2 = 1
identity	preNormEDS		preNormEDS x0 x1 x2 x3 = c 	: preNormEDS b c d 3 = c
identity	preNormEDS		preNormEDS x0 x1 x2 x3 = d 	: preNormEDS b c d 4 = d
identity	preimageOfMemIntegerSet		preimageOfMemIntegerSet x0 = x 	{x : (𝓞 K)} (hx : mixedEmbedding K (x : 𝓞 K) ∈ integerSet K) : preimageOfMemIntegerSet (⟨mixedEmbedding K (x : 𝓞 K), hx⟩) = x
identity	primeCounting		primeCounting x0 = 0 	: primeCounting 0 = 0
identity	primeCounting		primeCounting x0 = 0 	: primeCounting 1 = 0
identity	primesBelow		primesBelow x0 = if x1 x2 x3 x4 x5 x6 x7 x4	(n : ℕ) : primesBelow (n + 1) = if n.Prime then insert n (primesBelow n) else primesBelow n
identity	proj		proj x0 x1 = x x0	(i : α) (x) : proj i x = x i
identity	q		q  = 0 	{q : ℚ} (h : padicNorm p q = 0) : q = 0
identity	qrSign		qrSign x0 x1 = qrSign x1 x0	{m n : ℕ} (hm : Odd m) (hn : Odd n) : qrSign m n = qrSign n m
identity	quadraticChar		quadraticChar x0 x1 = 0 	: quadraticChar F 0 = 0
identity	quadraticChar		quadraticChar x0 x1 = 1 	{a : F} (ha : a ≠ 0) : quadraticChar F (a ^ 2) = 1
identity	quadraticChar		quadraticChar x0 x1 = 1 	(hF : ringChar F = 2) {a : F} (ha : a ≠ 0) : quadraticChar F a = 1
identity	quadraticChar		quadraticChar x0 x1 = quadraticChar x2 x3	[DecidableEq F] (hF : ringChar F ≠ 2) {p : ℕ} [Fact p.Prime] (hp₁ : p ≠ 2) (hp₂ : ringChar F ≠ p) : quadraticChar F p = quadraticChar (ZMod p) (χ₄ (Fintype.card F) * Fintype.card F)
identity	quadraticChar		quadraticChar x0 x1 = χ₄ x2	[DecidableEq F] (hF : ringChar F ≠ 2) : quadraticChar F (-1) = χ₄ (Fintype.card F)
identity	quadraticChar		quadraticChar x0 x1 = χ₈ x2	[DecidableEq F] (hF : ringChar F ≠ 2) : quadraticChar F 2 = χ₈ (Fintype.card F)
identity	quadraticCharFun		quadraticCharFun x0 x1 = 0 	: quadraticCharFun F 0 = 0
identity	quadraticCharFun		quadraticCharFun x0 x1 = 1 	: quadraticCharFun F 1 = 1
identity	quadraticCharFun		quadraticCharFun x0 x1 = 1 	(hF : ringChar F = 2) {a : F} (ha : a ≠ 0) : quadraticCharFun F a = 1
identity	quotIntNorm		quotIntNorm x0 = intNorm x1	(a : integerSet K) : quotIntNorm ⟦a⟧ = intNorm a
identity	quotientToQuotientRangePowQuotSucc		quotientToQuotientRangePowQuotSucc x0 x1 x2 x3 = Submodule.Quotient.mk x4	{i : ℕ} {a : S} (a_mem : a ∈ P ^ i) (x : S) : quotientToQuotientRangePowQuotSucc p P a_mem (Submodule.Quotient.mk x) = Submodule.Quotient.mk ⟨_, Ideal.mem_map_of_mem _ (Ideal.mul_mem_right x _ a_mem)⟩
identity	quotientToQuotientRangePowQuotSuccAux		quotientToQuotientRangePowQuotSuccAux x0 x1 x2 x3 = Submodule.Quotient.mk x4	{i : ℕ} {a : S} (a_mem : a ∈ P ^ i) (x : S) : quotientToQuotientRangePowQuotSuccAux p P a_mem (Submodule.Quotient.mk x) = Submodule.Quotient.mk ⟨_, Ideal.mem_map_of_mem _ (Ideal.mul_mem_right x _ a_mem)⟩
identity	ramificationIdx		ramificationIdx x0 x1 x2 = 0 	(h : ¬map f p ≤ P) : ramificationIdx f p P = 0
identity	ramificationIdx		ramificationIdx x0 x1 x2 = 1 	[Algebra R S] {p : Ideal R} {P : Ideal S} [P.IsPrime] [IsNoetherianRing S] (hpP : map (algebraMap R S) p ≤ P) (hp : P ≠ ⊥) (hp' : P.primeCompl ≤ nonZeroDivisors S) (H : p.map (algebraMap R (Localization.AtPrime P)) = maximalIdeal (Localization.AtPrime P)) : ramificationIdx (algebraMap R S) p P = 1
identity	ramificationIdx		ramificationIdx x0 x1 x2 = 1 	(hm : ¬ p ∣ m) : ramificationIdx (algebraMap ℤ (𝓞 K)) 𝒑 P = 1
identity	ramificationIdx		ramificationIdx x0 x1 x2 = 1 	[IsDedekindDomain S] (h₁ : map f p ≠ ⊤) (h₂ : map f p ≠ ⊥) : ramificationIdx f p (map f p) = 1
identity	ramificationIdx		ramificationIdx x0 x1 x2 = Nat.find x3	[DecidablePred fun n ↦ ∀ (k : ℕ), map f p ≤ P ^ k → k ≤ n] (h : ∃ n, ∀ k, map f p ≤ P ^ k → k ≤ n) : ramificationIdx f p P = Nat.find h
identity	ramificationIdx		ramificationIdx x0 x1 x2 = multiplicity x2 x3	(hp : map f p ≠ ⊥) (hP : P.IsPrime) : ramificationIdx f p P = multiplicity P (Ideal.map f p)
identity	ramificationIdx		ramificationIdx x0 x1 x2 = multiplicity x3 x4	(hp : ¬ p ∣ exponent θ) {Q : (ZMod p)[X]} (hQ : Q ∈ monicFactorsMod θ p) : ramificationIdx (algebraMap ℤ (𝓞 K)) (span {(p : ℤ)}) ((primesOverSpanEquivMonicFactorsMod hp).symm ⟨Q, hQ⟩ : Ideal (𝓞 K)) = multiplicity Q ((minpoly ℤ θ).map (Int.castRingHom (ZMod p)))
identity	ramificationIdx		ramificationIdx x0 x1 x2 = multiplicity x3 x4	(hp : ¬ p ∣ exponent θ) {Q : ℤ[X]} (hQ : Q.map (Int.castRingHom (ZMod p)) ∈ monicFactorsMod θ p) : ramificationIdx (algebraMap ℤ (𝓞 K)) (span {(p : ℤ)}) ((primesOverSpanEquivMonicFactorsMod hp).symm ⟨Q.map (Int.castRingHom (ZMod p)), hQ⟩ : Ideal (𝓞 K)) = multiplicity (Q.map (Int.castRingHom (ZMod p))) ((minpoly ℤ θ).map (Int.castRingHom (ZMod p)))
identity	ramificationIdx		ramificationIdx x0 x1 x2 = n 	{n : ℕ} (hle : map f p ≤ P ^ n) (hgt : ¬map f p ≤ P ^ (n + 1)) : ramificationIdx f p P = n
identity	ramificationIdx		ramificationIdx x0 x1 x2 = ramificationIdx x0 x1 x3	: ramificationIdx (algebraMap A B) p P = ramificationIdx (algebraMap A B) p Q
identity	ramificationIdx		ramificationIdx x0 x1 x2 = ramificationIdx x3 x1 x4	[Algebra R S] (e : S ≃ₐ[R] S₁) (P : Ideal S₁) : ramificationIdx (algebraMap R S) p (P.comap e) = ramificationIdx (algebraMap R S₁) p P
identity	ramificationIdx		ramificationIdx x0 x1 x2 = ramificationIdx x3 x1 x4	[Algebra R S] {E : Type*} [EquivLike E S S₁] [AlgEquivClass E R S S₁] (P : Ideal S) (e : E) : ramificationIdx (algebraMap R S₁) p (P.map e) = ramificationIdx (algebraMap R S) p P
identity	ramificationIdxIn		ramificationIdxIn x0 x1 = ramificationIdx x2 x0 x3	: ramificationIdxIn p B = ramificationIdx (algebraMap A B) p P
identity	realSpaceToLogSpace		realSpaceToLogSpace x0 = 0 	: realSpaceToLogSpace (completeFamily K w₀) = 0
identity	realSpaceToLogSpace		realSpaceToLogSpace x0 = basisUnitLattice x1 x2	(i : {w : InfinitePlace K // w ≠ w₀}) : realSpaceToLogSpace (completeFamily K i) = basisUnitLattice K (equivFinRank.symm i)
identity	realSpaceToLogSpace		realSpaceToLogSpace x0 = logMap x1	{x : K} (hx : x ≠ 0) : realSpaceToLogSpace (expMap.symm (normAtAllPlaces (mixedEmbedding K x))) = logMap (mixedEmbedding K x)
identity	regOfFamily		regOfFamily x0 = 0 	{u : Fin (rank K) → (𝓞 K)ˣ} (hu : ¬ IsMaxRank u) : regOfFamily u = 0
identity	regOfFamily		regOfFamily x0 = ZLattice.covolume x1	{u : Fin (rank K) → (𝓞 K)ˣ} (hu : IsMaxRank u) : regOfFamily u = ZLattice.covolume (span ℤ (Set.range (basisOfIsMaxRank hu)))
identity	regulator		regulator x0 = regOfFamily x1	: regulator K = regOfFamily (fundSystem K)
identity	residueClass		residueClass x0 x1 = 0 	: residueClass a 0 = 0
identity	riemannZeta		riemannZeta x0 = 0 	(n : ℕ) : riemannZeta (-2 * (n + 1)) = 0
identity	rootNumber		rootNumber x0 = 1 	(χ : DirichletCharacter ℂ 1) : rootNumber χ = 1
identity	rootsOfUnity		rootsOfUnity x0 x1 = torsion x2	: rootsOfUnity (torsionOrder K) (𝓞 K) = torsion K
identity	rootsOfUnityMapQuot		rootsOfUnityMapQuot x0 x1 x2 = Ideal.Quotient.mk x0 x3	(n : ℕ) {x : (𝓞 K)ˣ} (hx : x ∈ rootsOfUnity n (𝓞 K)) : rootsOfUnityMapQuot I n ⟨x, hx⟩ = Ideal.Quotient.mk I x
identity	s		s  = t 	{s t : ℝ} (hfm : f m = m ^ s) (hfn : f n = n ^ t) : s = t
identity	sModNatTR		sModNatTR x0 x1 = sModNat x0 x1	(q i : ℕ) : sModNatTR q i = sModNat q i
identity	sModNat_aux		sModNat_aux x0 x1 x2 = sModNat x1 x2	(q k : ℕ) : sModNat_aux (4 % q) q k = sModNat q k
identity	setGcd		setGcd x0 = setGcd x1	(h : setGcd s ∣ n) : setGcd (insert n s) = setGcd s
identity	sinKernel		sinKernel x0 x1 = 0 	(x : ℝ) : sinKernel 0 x = 0
identity	sinKernel		sinKernel x0 x1 = 0 	(a : UnitAddCircle) {x : ℝ} (hx : x ≤ 0) : sinKernel a x = 0
identity	sinZeta		sinZeta x0 x1 = 0 	(a : UnitAddCircle) (n : ℕ) : sinZeta a (-2 * n - 1) = 0
identity	smoothNumbers		smoothNumbers x0 = factoredNumbers x1	(n : ℕ) : smoothNumbers n = factoredNumbers (Finset.range n)
identity	smoothNumbers		smoothNumbers x0 = factoredNumbers x1	(n : ℕ) : smoothNumbers n = factoredNumbers n.primesBelow
identity	strictPeriods		strictPeriods x0 = AddSubgroup.zmultiples x1	(N : ℕ) : strictPeriods (Gamma0 N : Subgroup (GL (Fin 2) ℝ)) = AddSubgroup.zmultiples 1
identity	strictPeriods		strictPeriods x0 = AddSubgroup.zmultiples x1	(N : ℕ) : strictPeriods (Gamma1 N : Subgroup (GL (Fin 2) ℝ)) = AddSubgroup.zmultiples 1
identity	strictPeriods		strictPeriods x0 = AddSubgroup.zmultiples x1	{Γ : Subgroup SL(2, ℤ)} (hΓ : ModularGroup.T ∈ Γ) : strictPeriods (Γ : Subgroup (GL (Fin 2) ℝ)) = AddSubgroup.zmultiples 1
identity	strictPeriods		strictPeriods x0 = AddSubgroup.zmultiples x1	: strictPeriods 𝒮ℒ = AddSubgroup.zmultiples 1
identity	strictWidthInfty		strictWidthInfty x0 = 1 	(N : ℕ) : strictWidthInfty (Gamma0 N : Subgroup (GL (Fin 2) ℝ)) = 1
identity	strictWidthInfty		strictWidthInfty x0 = 1 	(N : ℕ) : strictWidthInfty (Gamma1 N : Subgroup (GL (Fin 2) ℝ)) = 1
identity	strictWidthInfty		strictWidthInfty x0 = 1 	{Γ : Subgroup SL(2, ℤ)} (hΓ : ModularGroup.T ∈ Γ) : strictWidthInfty (Γ : Subgroup (GL (Fin 2) ℝ)) = 1
identity	strictWidthInfty		strictWidthInfty x0 = 1 	: strictWidthInfty 𝒮ℒ = 1
identity	strictWidthInfty		strictWidthInfty x0 = N 	(N : ℕ) [NeZero N] : strictWidthInfty (Gamma N : Subgroup (GL (Fin 2) ℝ)) = N
identity	t		t  = 1 	{t : ℝ} (h : (w ·) ^ t = v) : t = 1
identity	term		term x0 x1 x2 = 0 	(f : ℕ → ℂ) (s : ℂ) : term f s 0 = 0
identity	term		term x0 x1 x2 = term x3 x1 x2	{f g : ℕ → ℂ} (h : ∀ {n}, n ≠ 0 → f n = g n) (s : ℂ) (n : ℕ) : term f s n = term g s n
identity	toArithmeticFunction		toArithmeticFunction x0 = f 	{R : Type*} [Zero R] (f : ArithmeticFunction R) : toArithmeticFunction f = f
identity	toNNReal		toNNReal x0 x1 = adicAbv x2 x3	(x : WithVal (v.valuation K)) : toNNReal (absNorm_ne_zero v) (Valued.v x) = adicAbv v x
identity	toUnitHom		toUnitHom x0 = equivToUnitHom x0	(χ : MulChar R R') : toUnitHom χ = equivToUnitHom χ
identity	toZMod		toZMod x0 = residueField.toRingHom.comp x1	: toZMod (p := p) = residueField.toRingHom.comp (IsLocalRing.residue _)
identity	torsionMapQuot		torsionMapQuot x0 x1 = Ideal.Quotient.mk x0 x2	{x : (𝓞 K)ˣ} (hx : x ∈ torsion K) : torsionMapQuot I ⟨x, hx⟩ = Ideal.Quotient.mk I x
identity	torsionOrder		torsionOrder x0 = 2 	(h : Odd (Module.finrank ℚ K)) : torsionOrder K = 2
identity	v		v x0 = n 	(v : InfinitePlace K) (n : ℕ) : v n = n
identity	v		v x0 = v.1 x0	(v : InfinitePlace K) (x : K) : v x = v.1 x
identity	v		v x0 = v.val x0	(v : FinitePlace K) (x : K) : v x = v.val x
identity	valuation		valuation x0 = 0 	: valuation (0 : ℚ_[p]) = 0
identity	valuation		valuation x0 = 0 	: valuation (0 : ℤ_[p]) = 0
identity	valuation		valuation x0 = 0 	: valuation (1 : ℚ_[p]) = 0
identity	valuation		valuation x0 = 0 	: valuation (1 : ℤ_[p]) = 0
identity	valuation		valuation x0 = 1 	: valuation (p : ℚ_[p]) = 1
identity	valuation		valuation x0 = 1 	: valuation (p : ℤ_[p]) = 1
identity	valuation		valuation x0 = padicValInt x1 x2	(n : ℤ) : valuation (n : ℚ_[p]) = padicValInt p n
identity	valuation		valuation x0 = padicValNat x1 x2	(n : ℕ) : valuation (n : ℚ_[p]) = padicValNat p n
identity	valuation		valuation x0 = padicValNat x1 x2	(n : ℕ) [n.AtLeastTwo] : valuation (ofNat(n) : ℚ_[p]) = padicValNat p n
identity	valuation		valuation x0 = padicValRat x1 x2	(q : ℚ) : valuation (q : ℚ_[p]) = padicValRat p q
identity	valueAtInfty		valueAtInfty x0 = 0 	{f : ℍ → ℂ} (hf : IsZeroAtImInfty f) : valueAtInfty f = 0
identity	volume		volume x0 = 0 	{B} (hB : B ≤ 0) : volume (convexBodySum K B) = 0
identity	volume		volume x0 = 0 	: volume (frontier (normLeOne K)) = 0
identity	volume		volume x0 = 0 	(w : {w // IsReal w}) : volume ({x : mixedSpace K | x.1 w = 0}) = 0
identity	volume		volume x0 = 0 	[NumberField K] (w : InfinitePlace K) : volume ({x : realSpace K | x w = 0}) = 0
identity	volume		volume x0 = 0 	: volume (⋃ (p : ℝ) (_hp : 2 < p), { x : ℝ | LiouvilleWith p x }) = 0
identity	volume		volume x0 = 0 	: volume { x : ℝ | Liouville x } = 0
identity	volume		volume x0 = 1 	: volume (fundamentalDomain (stdBasis K)) = 1
identity	volume		volume x0 = volume x1	: volume (interior (normLeOne K)) = volume (closure (normLeOne K))
identity	volume		volume x0 = volume x1	(hm : MeasurableSet A) : volume (negAt s '' (plusPart A)) = volume (plusPart A)
identity	v₁		v₁  = v₂ 	(v₁ v₂ : InfinitePlace K) (h : ∀ k, v₁ k = v₂ k) : v₁ = v₂
identity	w		w x0 = v x1	{v : InfinitePlace k} {w : InfinitePlace K} {f : k →+* K} (h : w.comap f = v) (x : k) : w (f x) = v x
identity	w		w x0 = w x1	(w : InfinitePlace K) (x : K) : w (complexConj K x) = w x
identity	w.comap		w.comap x0 = v 	: w.comap (algebraMap K L) = v
identity	w.comap		w.comap x0 = w 	(w : InfinitePlace K) : w.comap (RingHom.id K) = w
identity	w.comap		w.comap x0 x1 = w x2	(w : InfinitePlace K) (f : k →+* K) (x : k) : w.comap f x = w (f x)
identity	x		x  = y 	{x y : X q} (h₁ : x.1 = y.1) (h₂ : x.2 = y.2) : x = y
identity	x.norm		x.norm  = y.norm 	{d : ℤ} (hd : d ≤ 0) {x y : ℤ√d} (h : Associated x y) : x.norm = y.norm
identity	x.zmodRepr		x.zmodRepr  = 0 	{x : ℤ_[p]} (hx : (p : ℤ_[p]) ∣ x) : x.zmodRepr = 0
identity	xn		xn x0 x1 = 1 	: xn a1 0 = 1
identity	xn		xn x0 x1 = a 	: xn a1 1 = a
identity	yn		yn x0 x1 = 0 	: yn a1 0 = 0
identity	yn		yn x0 x1 = 1 	: yn a1 1 = 1
identity	z		z  = soln 	(z : ℤ_[p]) (hev : F.aeval z = 0) (hnlt : ‖z - a‖ < ‖F.derivative.aeval a‖) : z = soln
identity	z.divisorsAntidiag.map		z.divisorsAntidiag.map x0 x1 = z.divisorsAntidiag 	: z.divisorsAntidiag.map (Equiv.neg _).toEmbedding = z.divisorsAntidiag
identity	z.divisorsAntidiag.map		z.divisorsAntidiag.map x0 x1 = z.divisorsAntidiag 	: z.divisorsAntidiag.map (Equiv.prodComm _ _).toEmbedding = z.divisorsAntidiag
identity	zmodRepr		zmodRepr x0 = n 	{n : ℕ} (hn : n < p) : zmodRepr (n : ℤ_[p]) = n
identity	zmodRepr		zmodRepr x0 = ofNat x1	{n : ℕ} (hn : ofNat(n) < p) : zmodRepr (ofNat(n) : ℤ_[p]) = ofNat(n)
identity	zmodRepr		zmodRepr x0 = y 	(y : ℕ) (hy₁ : y < p) (hy₂ : x - y ∈ maximalIdeal ℤ_[p]) : zmodRepr x = y
identity	Λ		Λ x0 = 0 	: Λ 1 = 0
identity	Λ		Λ x0 = Real.log x0	{p : ℕ} (hp : p.Prime) : Λ p = Real.log p
identity	Λ		Λ x0 = if x1 x0 x2 x3 x4 x5 x6	{n : ℕ} : Λ n = if IsPrimePow n then Real.log (minFac n) else 0
identity	Λ		Λ x0 = Λ x1	{n k : ℕ} (hk : k ≠ 0) : Λ (n ^ k) = Λ n
identity	Ω		Ω x0 = 0 	: Ω 0 = 0
identity	Ω		Ω x0 = 0 	: Ω 1 = 0
identity	Ω		Ω x0 = 1 	{p : ℕ} (hp : p.Prime) : Ω p = 1
identity	Ω		Ω x0 = k 	{p k : ℕ} (hp : p.Prime) : Ω (p ^ k) = k
identity	Ω		Ω x0 = n.primeFactorsList.length 	{n : ℕ} : Ω n = n.primeFactorsList.length
identity	ζ		ζ x0 = 1 	{x : ℕ} (h : x ≠ 0) : ζ x = 1
identity	θ		θ x0 = 0 	{x : ℝ} (hx : x < 2) : θ x = 0
identity	θ		θ x0 = log x1	(x : ℝ) : θ x = log (primorial ⌊x⌋₊)
identity	κ		κ  = addChar_of_value_at_one x0 x1	{r : R} (hr : Tendsto (r ^ ·) atTop (𝓝 0)) {κ : AddChar ℤ_[p] R} (hκ : Continuous κ) (hκ' : κ 1 = 1 + r) : κ = addChar_of_value_at_one r hr
identity	μ		μ x0 = 0 	{n : ℕ} (h : ¬Squarefree n) : μ n = 0
identity	μ		μ x0 = 1 	: μ 1 = 1
identity	σ		σ  = τ 	{φ ψ : K →+* ℂ} {σ τ : K ≃ₐ[K⁺] K} (hφ : IsConj φ σ) (hψ : IsConj ψ τ) : σ = τ
identity	σ		σ x0 = starRingEnd x1	: σ J = starRingEnd ℂ
identity	σ		σ x0 = x 	(hσ : IsConj φ σ) (x : K) : σ (σ x) = x
identity	σ		σ x0 x1 = 1 	(k : ℕ) : σ k 1 = 1
identity	σ₁		σ₁  = σ₂ 	{σ₁ σ₂ : Gal(K/k)} (h₁ : IsConj φ σ₁) (h₂ : IsConj φ σ₂) : σ₁ = σ₂
identity	φ		φ x0 = conj x1	(φ : K →+* ℂ) (x : K) : φ (complexConj K x) = conj (φ x)
identity	φ		φ x0 = star x1	(h : IsConj φ σ) (x) : φ (σ x) = star (φ x)
identity	φ.1.comp		φ.1.comp x0 = ψ 	: φ.1.comp (algebraMap K L) = ψ
identity	χ		χ  = 1 	(hn : n = 1) : χ = 1
identity	χ		χ  = changeLevel x0 x1	{d : ℕ} (h : FactorsThrough χ d) : χ = changeLevel h.dvd h.χ₀
identity	χ		χ x0 = 0 	{R : Type*} [CommMonoidWithZero R] [Nontrivial R] (χ : MulChar R R') : χ (0 : R) = 0
identity	χ		χ x0 = 0 	{R : Type*} [CommSemiring R] [Nontrivial R] (χ : MulChar R R') : χ (ringChar R) = 0
identity	χ		χ x0 = 0 	(hn : n ≠ 1) : χ 0 = 0
identity	χ		χ x0 = 0 	(χ : MulChar R R') {a : R} (ha : ¬IsUnit a) : χ a = 0
identity	χ		χ x0 = 1 	{χ : MulChar R R'} {n : ℕ} (hn : Odd n) (hχ : χ ^ n = 1) : χ (-1) = 1
identity	χ		χ x0 = 1 	(χ : MulChar R R') : χ (1 : R) = 1
identity	χ		χ x0 = toArithmeticFunction x1 x0	{N : ℕ} {R : Type*} [CommMonoidWithZero R] (χ : DirichletCharacter R N) {n : ℕ} (hn : n ≠ 0) : χ n = toArithmeticFunction (χ ·) n
identity	χ		χ x0 = χ x1	(x : ZMod n) : χ (n - x) = χ (-x)
identity	χ		χ x0 = χ.toUnitHom x1	{a : ZMod n} (ha : IsUnit a) : χ a = χ.toUnitHom ha.unit
identity	χ.primitive_mul		χ.primitive_mul x0 = primitiveCharacter x1	{n m : ℕ} {χ : DirichletCharacter R n} {ψ : DirichletCharacter R m} : χ.primitive_mul ψ = primitiveCharacter (mul χ ψ)
identity	χ.toMonoidHom		χ.toMonoidHom x0 = χ x0	(χ : MulChar R R') (x : R) : χ.toMonoidHom x = χ x
identity	χ₀		χ₀ x0 x1 = 1 	: χ₀ n (RingEquiv.refl L) = 1
identity	χ₄		χ₄ x0 = 1 	{n : ℕ} (hn : n % 4 = 1) : χ₄ n = 1
identity	χ₄		χ₄ x0 = χ₄ x1	(n : ℕ) : χ₄ n = χ₄ (n % 4 : ℕ)
identity	χ₄		χ₄ x0 = χ₄ x1	(n : ℤ) : χ₄ n = χ₄ (n % 4 : ℤ)
identity	χ₈		χ₈ x0 = χ₈ x1	(n : ℕ) : χ₈ n = χ₈ (n % 8 : ℕ)
identity	χ₈		χ₈ x0 = χ₈ x1	(n : ℤ) : χ₈ n = χ₈ (n % 8 : ℤ)
identity	ψ		ψ x0 = 0 	{x : ℝ} (hx : x < 2) : ψ x = 0
identity	ψ		ψ x0 = ψ x1	(x : ZMod m) (hψ : ψ.Even) : ψ (-x) = ψ x
identity	ψ.toUnitHom		ψ.toUnitHom x0 = 1 	(hψ : ψ.Even) : ψ.toUnitHom (-1) = 1
identity	ω		ω x0 = 0 	: ω 0 = 0
identity	ω		ω x0 = 0 	: ω 1 = 0
identity	ω		ω x0 = 1 	{p k : ℕ} (hp : p.Prime) (hk : k ≠ 0) : ω (p ^ k) = 1
identity	ω		ω x0 = 1 	{p : ℕ} (hp : p.Prime) : ω p = 1
identity	ω		ω x0 = n.primeFactorsList.dedup.length 	{n : ℕ} : ω n = n.primeFactorsList.dedup.length
identity	𝒑.inertiaDegIn		𝒑.inertiaDegIn x0 = 1 	: 𝒑.inertiaDegIn (𝓞 K) = 1
identity	𝒑.inertiaDegIn		𝒑.inertiaDegIn x0 = orderOf x1	(hm : ¬ p ∣ m) : 𝒑.inertiaDegIn (𝓞 K) = orderOf (p : ZMod m)
identity	𝒑.ramificationIdxIn		𝒑.ramificationIdxIn x0 = 1 	(hm : ¬ p ∣ m) : 𝒑.ramificationIdxIn (𝓞 K) = 1
identity	𝒢.periods		𝒢.periods  = AddSubgroup.zmultiples x0	[DiscreteTopology 𝒢.periods] : 𝒢.periods = AddSubgroup.zmultiples 𝒢.widthInfty
identity	𝒢.relIndex		𝒢.relIndex x0 = 2 	{𝒢 : Subgroup (GL n R)} (h𝒢 : -1 ∉ 𝒢) : 𝒢.relIndex 𝒢.adjoinNegOne = 2
identity	𝒢.strictPeriods		𝒢.strictPeriods  = AddSubgroup.zmultiples x0	[DiscreteTopology 𝒢.strictPeriods] : 𝒢.strictPeriods = AddSubgroup.zmultiples 𝒢.strictWidthInfty
identity	𝒢.strictPeriods		𝒢.strictPeriods  = 𝒢.periods 	(h : 𝒢.IsRegularAtInfty) : 𝒢.strictPeriods = 𝒢.periods
